state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,initiative,award_pool,row_in_pool,awardee_as_published,recipient_type_source,determination_confidence,flag_reason,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,round_amount,announcement_date,source_archive_path
SC,188,Edgefield County Healthcare,1031254,NONPROFIT_CBO,No,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,64,Edgefield County Healthcare,"§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"§10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,189,Prisma Health-Upstate (Oconee),1042482,NONPROFIT_CBO,No,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,65,Prisma Health-Upstate (Oconee),"§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"§10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,190,Medical University Hospital Authority (MUSC Health Pee Dee Division),1100000,HOSPITAL_OR_SYSTEM,Yes,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,66,Medical University Hospital Authority (MUSC Health Pee Dee Division),DERIVED FROM THE RECIPIENT'S OWN NAME by rhtp_classify_recipient_type().,HIGH,NA,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,NA,"§10.2 DIRECT -- the named recipient is itself a hospital or health system, so recipient identity IS the flow test and no description decides it (§0.3a). The award is MADE: SCDHHS issued Notices of Award Determination on its own published date of 2026-07-31 (MB# 26-026) and posted this list, headed 'Year 1 Awards', on 2026-09-15.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,191,"Self Regional Healthcare (Montgomery Center, Greenwood)",1100000,NONPROFIT_CBO,No,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,67,"Self Regional Healthcare (Montgomery Center, Greenwood)","§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"§10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,192,Newberry County Memorial Hospital,1113212.59,HOSPITAL_OR_SYSTEM,Yes,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,68,Newberry County Memorial Hospital,DERIVED FROM THE RECIPIENT'S OWN NAME by rhtp_classify_recipient_type().,HIGH,NA,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,NA,"§10.2 DIRECT -- the named recipient is itself a hospital or health system, so recipient identity IS the flow test and no description decides it (§0.3a). The award is MADE: SCDHHS issued Notices of Award Determination on its own published date of 2026-07-31 (MB# 26-026) and posted this list, headed 'Year 1 Awards', on 2026-09-15.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,193,Self Regional Healthcare (Newberry),1165000,NONPROFIT_CBO,No,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,69,Self Regional Healthcare (Newberry),"§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"§10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,194,Self Regional Healthcare (Lakelands Region),1271622.68,NONPROFIT_CBO,No,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,70,Self Regional Healthcare (Lakelands Region),"§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"§10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,195,"Self Regional Healthcare (Optimum Life Rehabilitation Center, Greenwood)",1280000,NONPROFIT_CBO,No,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,71,"Self Regional Healthcare (Optimum Life Rehabilitation Center, Greenwood)","§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"§10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,196,Newberry County Memorial Hospital,1292978.3,HOSPITAL_OR_SYSTEM,Yes,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,72,Newberry County Memorial Hospital,DERIVED FROM THE RECIPIENT'S OWN NAME by rhtp_classify_recipient_type().,HIGH,NA,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,NA,"§10.2 DIRECT -- the named recipient is itself a hospital or health system, so recipient identity IS the flow test and no description decides it (§0.3a). The award is MADE: SCDHHS issued Notices of Award Determination on its own published date of 2026-07-31 (MB# 26-026) and posted this list, headed 'Year 1 Awards', on 2026-09-15.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,197,Hampton Regional Medical Center,1400000,HOSPITAL_OR_SYSTEM,Yes,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,73,Hampton Regional Medical Center,DERIVED FROM THE RECIPIENT'S OWN NAME by rhtp_classify_recipient_type().,HIGH,NA,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,NA,"§10.2 DIRECT -- the named recipient is itself a hospital or health system, so recipient identity IS the flow test and no description decides it (§0.3a). The award is MADE: SCDHHS issued Notices of Award Determination on its own published date of 2026-07-31 (MB# 26-026) and posted this list, headed 'Year 1 Awards', on 2026-09-15.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,198,Spartanburg Regional Healthcare System,1440015,HOSPITAL_OR_SYSTEM,Yes,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,74,Spartanburg Regional Healthcare System,DERIVED FROM THE RECIPIENT'S OWN NAME by rhtp_classify_recipient_type().,MEDIUM,NA,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,NA,"§10.2 DIRECT -- the named recipient is itself a hospital or health system, so recipient identity IS the flow test and no description decides it (§0.3a). The award is MADE: SCDHHS issued Notices of Award Determination on its own published date of 2026-07-31 (MB# 26-026) and posted this list, headed 'Year 1 Awards', on 2026-09-15.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,199,Self Regional Healthcare (Laurens),1460000,NONPROFIT_CBO,No,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,75,Self Regional Healthcare (Laurens),"§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"§10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,200,Edgefield County Healthcare,1604417,NONPROFIT_CBO,No,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,76,Edgefield County Healthcare,"§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"§10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,201,Allendale County Hospital,1614000,HOSPITAL_OR_SYSTEM,Yes,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,77,Allendale County Hospital,DERIVED FROM THE RECIPIENT'S OWN NAME by rhtp_classify_recipient_type().,HIGH,NA,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,NA,"§10.2 DIRECT -- the named recipient is itself a hospital or health system, so recipient identity IS the flow test and no description decides it (§0.3a). The award is MADE: SCDHHS issued Notices of Award Determination on its own published date of 2026-07-31 (MB# 26-026) and posted this list, headed 'Year 1 Awards', on 2026-09-15.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,202,Edgefield County Healthcare,1688865.6,NONPROFIT_CBO,No,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,78,Edgefield County Healthcare,"§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"§10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,203,Edgefield County Healthcare,1700000,NONPROFIT_CBO,No,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,79,Edgefield County Healthcare,"§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"§10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
SC,204,Hampton Regional Medical Center,1716000,HOSPITAL_OR_SYSTEM,Yes,Shoring Up to Sustainability / Facility Enhancements,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Shoring Up to Sustainability,Facility Enhancements,80,Hampton Regional Medical Center,DERIVED FROM THE RECIPIENT'S OWN NAME by rhtp_classify_recipient_type().,HIGH,NA,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,NA,"§10.2 DIRECT -- the named recipient is itself a hospital or health system, so recipient identity IS the flow test and no description decides it (§0.3a). The award is MADE: SCDHHS issued Notices of Award Determination on its own published date of 2026-07-31 (MB# 26-026) and posted this list, headed 'Year 1 Awards', on 2026-09-15.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf
